iteration,idxS,idxE,S,E,P,overlap,overlap_score,overlap_density,real_overlap
3651,57,2,011111,000010,011101,0---1-,2,0.3333333333333333,False
3652,57,3,011111,000100,011011,0--1--,2,0.3333333333333333,False
3653,57,4,011111,001000,010111,0-1---,2,0.3333333333333333,False
3654,57,5,011111,010000,001111,01----,2,0.3333333333333333,False
3655,57,6,011111,100001,111110,-----1,1,0.16666666666666666,True
3656,57,7,011111,000011,011100,0---11,3,0.5,True
3657,57,8,011111,000110,011001,0--11-,3,0.5,False
3658,57,9,011111,001100,010011,0-11--,3,0.5,False
3659,57,10,011111,011000,000111,011---,3,0.5,False
3660,57,11,011111,110001,101110,-1---1,2,0.3333333333333333,True
3661,57,12,011111,100010,111101,----1-,1,0.16666666666666666,False
3662,57,13,011111,000101,011010,0--1-1,3,0.5,True
3663,57,14,011111,001010,010101,0-1-1-,3,0.5,False
3664,57,15,011111,010100,001011,01-1--,3,0.5,False
3665,57,16,011111,101000,110111,--1---,1,0.16666666666666666,False
3666,57,17,011111,010001,001110,01---1,3,0.5,True
3667,57,18,011111,100011,111100,----11,2,0.3333333333333333,True
3668,57,19,011111,000111,011000,0--111,4,0.6666666666666666,True
3669,57,20,011111,001110,010001,0-111-,4,0.6666666666666666,False
3670,57,21,011111,011100,000011,0111--,4,0.6666666666666666,False
3671,57,22,011111,111001,100110,-11--1,3,0.5,True
3672,57,23,011111,110010,101101,-1--1-,2,0.3333333333333333,False
3673,57,24,011111,100100,111011,---1--,1,0.16666666666666666,False
3674,57,25,011111,001001,010110,0-1--1,3,0.5,True
3675,57,26,011111,010010,001101,01--1-,3,0.5,False
3676,57,27,011111,100101,111010,---1-1,2,0.3333333333333333,True
3677,57,28,011111,001011,010100,0-1-11,4,0.6666666666666666,True
3678,57,29,011111,010110,001001,01-11-,4,0.6666666666666666,False
3679,57,30,011111,101100,110011,--11--,2,0.3333333333333333,False
3680,57,31,011111,011001,000110,011--1,4,0.6666666666666666,True
3681,57,32,011111,110011,101100,-1--11,3,0.5,True
3682,57,33,011111,100110,111001,---11-,2,0.3333333333333333,False
3683,57,34,011111,001101,010010,0-11-1,4,0.6666666666666666,True
3684,57,35,011111,011010,000101,011-1-,4,0.6666666666666666,False
3685,57,36,011111,110100,101011,-1-1--,2,0.3333333333333333,False
3686,57,37,011111,101001,110110,--1--1,2,0.3333333333333333,True
3687,57,38,011111,010011,001100,01--11,4,0.6666666666666666,True
3688,57,39,011111,100111,111000,---111,3,0.5,True
3689,57,40,011111,001111,010000,0-1111,5,0.8333333333333334,True
3690,57,41,011111,011110,000001,01111-,5,0.8333333333333334,False
3691,57,42,011111,111101,100010,-111-1,4,0.6666666666666666,True
3692,57,43,011111,111010,100101,-11-1-,3,0.5,False
3693,57,44,011111,110101,101010,-1-1-1,3,0.5,True
3694,57,45,011111,101010,110101,--1-1-,2,0.3333333333333333,False
3695,57,46,011111,010101,001010,01-1-1,4,0.6666666666666666,True
3696,57,47,011111,101011,110100,--1-11,3,0.5,True
3697,57,48,011111,010111,001000,01-111,5,0.8333333333333334,True
3698,57,49,011111,101110,110001,--111-,3,0.5,False
3699,57,50,011111,011101,000010,0111-1,5,0.8333333333333334,True
3700,57,51,011111,111011,100100,-11-11,4,0.6666666666666666,True
3701,57,52,011111,110110,101001,-1-11-,3,0.5,False
3702,57,53,011111,101101,110010,--11-1,3,0.5,True
3703,57,54,011111,011011,000100,011-11,5,0.8333333333333334,True
3704,57,55,011111,110111,101000,-1-111,4,0.6666666666666666,True
3705,57,56,011111,101111,110000,--1111,4,0.6666666666666666,True
3706,57,57,011111,011111,000000,011111,6,1.0,True
3707,57,58,011111,111111,100000,-11111,5,0.8333333333333334,True
3708,57,59,011111,111110,100001,-1111-,4,0.6666666666666666,False
3709,57,60,011111,111100,100011,-111--,3,0.5,False
3710,57,61,011111,111000,100111,-11---,2,0.3333333333333333,False
3711,57,62,011111,110000,101111,-1----,1,0.16666666666666666,False
3712,57,63,011111,100000,111111,------,0,0.0,False
3713,58,0,111111,000000,111111,------,0,0.0,False
3714,58,1,111111,000001,111110,-----1,1,0.16666666666666666,True
3715,58,2,111111,000010,111101,----1-,1,0.16666666666666666,False
3716,58,3,111111,000100,111011,---1--,1,0.16666666666666666,False
3717,58,4,111111,001000,110111,--1---,1,0.16666666666666666,False
3718,58,5,111111,010000,101111,-1----,1,0.16666666666666666,False
3719,58,6,111111,100001,011110,1----1,2,0.3333333333333333,True
3720,58,7,111111,000011,111100,----11,2,0.3333333333333333,True
3721,58,8,111111,000110,111001,---11-,2,0.3333333333333333,False
3722,58,9,111111,001100,110011,--11--,2,0.3333333333333333,False
3723,58,10,111111,011000,100111,-11---,2,0.3333333333333333,False
3724,58,11,111111,110001,001110,11---1,3,0.5,True
3725,58,12,111111,100010,011101,1---1-,2,0.3333333333333333,True
3726,58,13,111111,000101,111010,---1-1,2,0.3333333333333333,True
3727,58,14,111111,001010,110101,--1-1-,2,0.3333333333333333,False
3728,58,15,111111,010100,101011,-1-1--,2,0.3333333333333333,False
3729,58,16,111111,101000,010111,1-1---,2,0.3333333333333333,True
3730,58,17,111111,010001,101110,-1---1,2,0.3333333333333333,True
3731,58,18,111111,100011,011100,1---11,3,0.5,True
3732,58,19,111111,000111,111000,---111,3,0.5,True
3733,58,20,111111,001110,110001,--111-,3,0.5,False
3734,58,21,111111,011100,100011,-111--,3,0.5,False
3735,58,22,111111,111001,000110,111--1,4,0.6666666666666666,True
3736,58,23,111111,110010,001101,11--1-,3,0.5,True
3737,58,24,111111,100100,011011,1--1--,2,0.3333333333333333,True
3738,58,25,111111,001001,110110,--1--1,2,0.3333333333333333,True
3739,58,26,111111,010010,101101,-1--1-,2,0.3333333333333333,False
3740,58,27,111111,100101,011010,1--1-1,3,0.5,True
3741,58,28,111111,001011,110100,--1-11,3,0.5,True
3742,58,29,111111,010110,101001,-1-11-,3,0.5,False
3743,58,30,111111,101100,010011,1-11--,3,0.5,True
3744,58,31,111111,011001,100110,-11--1,3,0.5,True
3745,58,32,111111,110011,001100,11--11,4,0.6666666666666666,True
3746,58,33,111111,100110,011001,1--11-,3,0.5,True
3747,58,34,111111,001101,110010,--11-1,3,0.5,True
3748,58,35,111111,011010,100101,-11-1-,3,0.5,False
3749,58,36,111111,110100,001011,11-1--,3,0.5,True
3750,58,37,111111,101001,010110,1-1--1,3,0.5,True
3751,58,38,111111,010011,101100,-1--11,3,0.5,True
3752,58,39,111111,100111,011000,1--111,4,0.6666666666666666,True
3753,58,40,111111,001111,110000,--1111,4,0.6666666666666666,True
3754,58,41,111111,011110,100001,-1111-,4,0.6666666666666666,False
3755,58,42,111111,111101,000010,1111-1,5,0.8333333333333334,True
3756,58,43,111111,111010,000101,111-1-,4,0.6666666666666666,True
3757,58,44,111111,110101,001010,11-1-1,4,0.6666666666666666,True
3758,58,45,111111,101010,010101,1-1-1-,3,0.5,True
3759,58,46,111111,010101,101010,-1-1-1,3,0.5,True
3760,58,47,111111,101011,010100,1-1-11,4,0.6666666666666666,True
3761,58,48,111111,010111,101000,-1-111,4,0.6666666666666666,True
3762,58,49,111111,101110,010001,1-111-,4,0.6666666666666666,True
3763,58,50,111111,011101,100010,-111-1,4,0.6666666666666666,True
3764,58,51,111111,111011,000100,111-11,5,0.8333333333333334,True
3765,58,52,111111,110110,001001,11-11-,4,0.6666666666666666,True
3766,58,53,111111,101101,010010,1-11-1,4,0.6666666666666666,True
3767,58,54,111111,011011,100100,-11-11,4,0.6666666666666666,True
3768,58,55,111111,110111,001000,11-111,5,0.8333333333333334,True
3769,58,56,111111,101111,010000,1-1111,5,0.8333333333333334,True
3770,58,57,111111,011111,100000,-11111,5,0.8333333333333334,True
3771,58,58,111111,111111,000000,111111,6,1.0,True
3772,58,59,111111,111110,000001,11111-,5,0.8333333333333334,True
3773,58,60,111111,111100,000011,1111--,4,0.6666666666666666,True
3774,58,61,111111,111000,000111,111---,3,0.5,True
3775,58,62,111111,110000,001111,11----,2,0.3333333333333333,True
3776,58,63,111111,100000,011111,1-----,1,0.16666666666666666,True
3777,59,0,111110,000000,111110,-----0,1,0.16666666666666666,False
3778,59,1,111110,000001,111111,------,0,0.0,False
3779,59,2,111110,000010,111100,----10,2,0.3333333333333333,False
3780,59,3,111110,000100,111010,---1-0,2,0.3333333333333333,False
3781,59,4,111110,001000,110110,--1--0,2,0.3333333333333333,False
3782,59,5,111110,010000,101110,-1---0,2,0.3333333333333333,False
3783,59,6,111110,100001,011111,1-----,1,0.16666666666666666,True
3784,59,7,111110,000011,111101,----1-,1,0.16666666666666666,False
3785,59,8,111110,000110,111000,---110,3,0.5,False
3786,59,9,111110,001100,110010,--11-0,3,0.5,False
3787,59,10,111110,011000,100110,-11--0,3,0.5,False
3788,59,11,111110,110001,001111,11----,2,0.3333333333333333,True
3789,59,12,111110,100010,011100,1---10,3,0.5,True
3790,59,13,111110,000101,111011,---1--,1,0.16666666666666666,False
3791,59,14,111110,001010,110100,--1-10,3,0.5,False
3792,59,15,111110,010100,101010,-1-1-0,3,0.5,False
3793,59,16,111110,101000,010110,1-1--0,3,0.5,True
3794,59,17,111110,010001,101111,-1----,1,0.16666666666666666,False
3795,59,18,111110,100011,011101,1---1-,2,0.3333333333333333,True
3796,59,19,111110,000111,111001,---11-,2,0.3333333333333333,False
3797,59,20,111110,001110,110000,--1110,4,0.6666666666666666,False
3798,59,21,111110,011100,100010,-111-0,4,0.6666666666666666,False
3799,59,22,111110,111001,000111,111---,3,0.5,True
3800,59,23,111110,110010,001100,11--10,4,0.6666666666666666,True
3801,59,24,111110,100100,011010,1--1-0,3,0.5,True
3802,59,25,111110,001001,110111,--1---,1,0.16666666666666666,False
3803,59,26,111110,010010,101100,-1--10,3,0.5,False
3804,59,27,111110,100101,011011,1--1--,2,0.3333333333333333,True
3805,59,28,111110,001011,110101,--1-1-,2,0.3333333333333333,False
3806,59,29,111110,010110,101000,-1-110,4,0.6666666666666666,False
3807,59,30,111110,101100,010010,1-11-0,4,0.6666666666666666,True
3808,59,31,111110,011001,100111,-11---,2,0.3333333333333333,False
3809,59,32,111110,110011,001101,11--1-,3,0.5,True
3810,59,33,111110,100110,011000,1--110,4,0.6666666666666666,True
3811,59,34,111110,001101,110011,--11--,2,0.3333333333333333,False
3812,59,35,111110,011010,100100,-11-10,4,0.6666666666666666,False
3813,59,36,111110,110100,001010,11-1-0,4,0.6666666666666666,True
3814,59,37,111110,101001,010111,1-1---,2,0.3333333333333333,True
3815,59,38,111110,010011,101101,-1--1-,2,0.3333333333333333,False
3816,59,39,111110,100111,011001,1--11-,3,0.5,True
3817,59,40,111110,001111,110001,--111-,3,0.5,False
3818,59,41,111110,011110,100000,-11110,5,0.8333333333333334,False
3819,59,42,111110,111101,000011,1111--,4,0.6666666666666666,True
3820,59,43,111110,111010,000100,111-10,5,0.8333333333333334,True
3821,59,44,111110,110101,001011,11-1--,3,0.5,True
3822,59,45,111110,101010,010100,1-1-10,4,0.6666666666666666,True
3823,59,46,111110,010101,101011,-1-1--,2,0.3333333333333333,False
3824,59,47,111110,101011,010101,1-1-1-,3,0.5,True
3825,59,48,111110,010111,101001,-1-11-,3,0.5,False
3826,59,49,111110,101110,010000,1-1110,5,0.8333333333333334,True
3827,59,50,111110,011101,100011,-111--,3,0.5,False
3828,59,51,111110,111011,000101,111-1-,4,0.6666666666666666,True
3829,59,52,111110,110110,001000,11-110,5,0.8333333333333334,True
3830,59,53,111110,101101,010011,1-11--,3,0.5,True
3831,59,54,111110,011011,100101,-11-1-,3,0.5,False
3832,59,55,111110,110111,001001,11-11-,4,0.6666666666666666,True
3833,59,56,111110,101111,010001,1-111-,4,0.6666666666666666,True
3834,59,57,111110,011111,100001,-1111-,4,0.6666666666666666,False
3835,59,58,111110,111111,000001,11111-,5,0.8333333333333334,True
3836,59,59,111110,111110,000000,111110,6,1.0,True
3837,59,60,111110,111100,000010,1111-0,5,0.8333333333333334,True
3838,59,61,111110,111000,000110,111--0,4,0.6666666666666666,True
3839,59,62,111110,110000,001110,11---0,3,0.5,True
3840,59,63,111110,100000,011110,1----0,2,0.3333333333333333,True
3841,60,0,111100,000000,111100,----00,2,0.3333333333333333,False
3842,60,1,111100,000001,111101,----0-,1,0.16666666666666666,False
3843,60,2,111100,000010,111110,-----0,1,0.16666666666666666,False
3844,60,3,111100,000100,111000,---100,3,0.5,False
3845,60,4,111100,001000,110100,--1-00,3,0.5,False
3846,60,5,111100,010000,101100,-1--00,3,0.5,False
3847,60,6,111100,100001,011101,1---0-,2,0.3333333333333333,True
3848,60,7,111100,000011,111111,------,0,0.0,False
3849,60,8,111100,000110,111010,---1-0,2,0.3333333333333333,False
3850,60,9,111100,001100,110000,--1100,4,0.6666666666666666,False
3851,60,10,111100,011000,100100,-11-00,4,0.6666666666666666,False
3852,60,11,111100,110001,001101,11--0-,3,0.5,True
3853,60,12,111100,100010,011110,1----0,2,0.3333333333333333,True
3854,60,13,111100,000101,111001,---10-,2,0.3333333333333333,False
3855,60,14,111100,001010,110110,--1--0,2,0.3333333333333333,False
3856,60,15,111100,010100,101000,-1-100,4,0.6666666666666666,False
3857,60,16,111100,101000,010100,1-1-00,4,0.6666666666666666,True
3858,60,17,111100,010001,101101,-1--0-,2,0.3333333333333333,False
3859,60,18,111100,100011,011111,1-----,1,0.16666666666666666,True
3860,60,19,111100,000111,111011,---1--,1,0.16666666666666666,False
3861,60,20,111100,001110,110010,--11-0,3,0.5,False
3862,60,21,111100,011100,100000,-11100,5,0.8333333333333334,False
3863,60,22,111100,111001,000101,111-0-,4,0.6666666666666666,True
3864,60,23,111100,110010,001110,11---0,3,0.5,True
3865,60,24,111100,100100,011000,1--100,4,0.6666666666666666,True
3866,60,25,111100,001001,110101,--1-0-,2,0.3333333333333333,False
3867,60,26,111100,010010,101110,-1---0,2,0.3333333333333333,False
3868,60,27,111100,100101,011001,1--10-,3,0.5,True
3869,60,28,111100,001011,110111,--1---,1,0.16666666666666666,False
3870,60,29,111100,010110,101010,-1-1-0,3,0.5,False
3871,60,30,111100,101100,010000,1-1100,5,0.8333333333333334,True
3872,60,31,111100,011001,100101,-11-0-,3,0.5,False
3873,60,32,111100,110011,001111,11----,2,0.3333333333333333,True
3874,60,33,111100,100110,011010,1--1-0,3,0.5,True
3875,60,34,111100,001101,110001,--110-,3,0.5,False
3876,60,35,111100,011010,100110,-11--0,3,0.5,False
3877,60,36,111100,110100,001000,11-100,5,0.8333333333333334,True
3878,60,37,111100,101001,010101,1-1-0-,3,0.5,True
3879,60,38,111100,010011,101111,-1----,1,0.16666666666666666,False
3880,60,39,111100,100111,011011,1--1--,2,0.3333333333333333,True
3881,60,40,111100,001111,110011,--11--,2,0.3333333333333333,False
3882,60,41,111100,011110,100010,-111-0,4,0.6666666666666666,False
3883,60,42,111100,111101,000001,11110-,5,0.8333333333333334,True
3884,60,43,111100,111010,000110,111--0,4,0.6666666666666666,True
3885,60,44,111100,110101,001001,11-10-,4,0.6666666666666666,True
3886,60,45,111100,101010,010110,1-1--0,3,0.5,True
3887,60,46,111100,010101,101001,-1-10-,3,0.5,False
3888,60,47,111100,101011,010111,1-1---,2,0.3333333333333333,True
3889,60,48,111100,010111,101011,-1-1--,2,0.3333333333333333,False
3890,60,49,111100,101110,010010,1-11-0,4,0.6666666666666666,True
3891,60,50,111100,011101,100001,-1110-,4,0.6666666666666666,False
3892,60,51,111100,111011,000111,111---,3,0.5,True
3893,60,52,111100,110110,001010,11-1-0,4,0.6666666666666666,True
3894,60,53,111100,101101,010001,1-110-,4,0.6666666666666666,True
3895,60,54,111100,011011,100111,-11---,2,0.3333333333333333,False
3896,60,55,111100,110111,001011,11-1--,3,0.5,True
3897,60,56,111100,101111,010011,1-11--,3,0.5,True
3898,60,57,111100,011111,100011,-111--,3,0.5,False
3899,60,58,111100,111111,000011,1111--,4,0.6666666666666666,True
3900,60,59,111100,111110,000010,1111-0,5,0.8333333333333334,True
3901,60,60,111100,111100,000000,111100,6,1.0,True
3902,60,61,111100,111000,000100,111-00,5,0.8333333333333334,True
3903,60,62,111100,110000,001100,11--00,4,0.6666666666666666,True
3904,60,63,111100,100000,011100,1---00,3,0.5,True
3905,61,0,111000,000000,111000,---000,3,0.5,False
3906,61,1,111000,000001,111001,---00-,2,0.3333333333333333,False
3907,61,2,111000,000010,111010,---0-0,2,0.3333333333333333,False
3908,61,3,111000,000100,111100,----00,2,0.3333333333333333,False
3909,61,4,111000,001000,110000,--1000,4,0.6666666666666666,False
3910,61,5,111000,010000,101000,-1-000,4,0.6666666666666666,False
3911,61,6,111000,100001,011001,1--00-,3,0.5,True
3912,61,7,111000,000011,111011,---0--,1,0.16666666666666666,False
3913,61,8,111000,000110,111110,-----0,1,0.16666666666666666,False
3914,61,9,111000,001100,110100,--1-00,3,0.5,False
3915,61,10,111000,011000,100000,-11000,5,0.8333333333333334,False
3916,61,11,111000,110001,001001,11-00-,4,0.6666666666666666,True
3917,61,12,111000,100010,011010,1--0-0,3,0.5,True
3918,61,13,111000,000101,111101,----0-,1,0.16666666666666666,False
3919,61,14,111000,001010,110010,--10-0,3,0.5,False
3920,61,15,111000,010100,101100,-1--00,3,0.5,False
3921,61,16,111000,101000,010000,1-1000,5,0.8333333333333334,True
3922,61,17,111000,010001,101001,-1-00-,3,0.5,False
3923,61,18,111000,100011,011011,1--0--,2,0.3333333333333333,True
3924,61,19,111000,000111,111111,------,0,0.0,False
3925,61,20,111000,001110,110110,--1--0,2,0.3333333333333333,False
3926,61,21,111000,011100,100100,-11-00,4,0.6666666666666666,False
3927,61,22,111000,111001,000001,11100-,5,0.8333333333333334,True
3928,61,23,111000,110010,001010,11-0-0,4,0.6666666666666666,True
3929,61,24,111000,100100,011100,1---00,3,0.5,True
3930,61,25,111000,001001,110001,--100-,3,0.5,False
3931,61,26,111000,010010,101010,-1-0-0,3,0.5,False
3932,61,27,111000,100101,011101,1---0-,2,0.3333333333333333,True
3933,61,28,111000,001011,110011,--10--,2,0.3333333333333333,False
3934,61,29,111000,010110,101110,-1---0,2,0.3333333333333333,False
3935,61,30,111000,101100,010100,1-1-00,4,0.6666666666666666,True
3936,61,31,111000,011001,100001,-1100-,4,0.6666666666666666,False
3937,61,32,111000,110011,001011,11-0--,3,0.5,True
3938,61,33,111000,100110,011110,1----0,2,0.3333333333333333,True
3939,61,34,111000,001101,110101,--1-0-,2,0.3333333333333333,False
3940,61,35,111000,011010,100010,-110-0,4,0.6666666666666666,False
3941,61,36,111000,110100,001100,11--00,4,0.6666666666666666,True
3942,61,37,111000,101001,010001,1-100-,4,0.6666666666666666,True
3943,61,38,111000,010011,101011,-1-0--,2,0.3333333333333333,False
3944,61,39,111000,100111,011111,1-----,1,0.16666666666666666,True
3945,61,40,111000,001111,110111,--1---,1,0.16666666666666666,False
3946,61,41,111000,011110,100110,-11--0,3,0.5,False
3947,61,42,111000,111101,000101,111-0-,4,0.6666666666666666,True
3948,61,43,111000,111010,000010,1110-0,5,0.8333333333333334,True
3949,61,44,111000,110101,001101,11--0-,3,0.5,True
3950,61,45,111000,101010,010010,1-10-0,4,0.6666666666666666,True
3951,61,46,111000,010101,101101,-1--0-,2,0.3333333333333333,False
3952,61,47,111000,101011,010011,1-10--,3,0.5,True
3953,61,48,111000,010111,101111,-1----,1,0.16666666666666666,False
3954,61,49,111000,101110,010110,1-1--0,3,0.5,True
3955,61,50,111000,011101,100101,-11-0-,3,0.5,False
3956,61,51,111000,111011,000011,1110--,4,0.6666666666666666,True
3957,61,52,111000,110110,001110,11---0,3,0.5,True
3958,61,53,111000,101101,010101,1-1-0-,3,0.5,True
3959,61,54,111000,011011,100011,-110--,3,0.5,False
3960,61,55,111000,110111,001111,11----,2,0.3333333333333333,True
3961,61,56,111000,101111,010111,1-1---,2,0.3333333333333333,True
3962,61,57,111000,011111,100111,-11---,2,0.3333333333333333,False
